ID NO, Season Year, Player Name, Season Year
15646,LaPhonso Ellis,0.306,2002
15650,Danny Ferry,0.434,2002
15651,Michael Finley,0.339,2002
15652,Derek Fisher,0.413,2002
15660,Antonis Fotsis,0.304,2002
15662,Rick Fox,0.313,2002
15664,Steve Francis,0.324,2002
15666,Kevin Garnett,0.319,2002
15670,Pat Garrity,0.427,2002
15674,Devean George,0.371,2002
15675,Eddie Gill,0.318,2002
15677,Dion Glover,0.33,2002
15682,Eddie Griffin,0.33,2002
15683,Tom Gugliotta,0.333,2002
15684,A.J. Guyton,0.374,2002
15686,Richard Hamilton,0.381,2002
15690,Tim Hardaway,0.347,2002
15691,Tim Hardaway,0.341,2002
15692,Tim Hardaway,0.373,2002
15693,Matt Harpring,0.304,2002
15694,Al Harrington,0.333,2002
15696,Lucious Harris,0.373,2002
15702,Trenton Hassell,0.364,2002
15705,Alan Henderson,1,2002
15706,Cedric Henderson,0.5,2002
15710,Robert Horry,0.374,2002
15711,Eddie House,0.344,2002
15712,Allan Houston,0.393,2002
15716,Troy Hudson,0.353,2002
15718,Lindsey Hunter,0.38,2002
15722,Bobby Jackson,0.361,2002
15723,Jaren Jackson,0.35,2002
15724,Jermaine Jackson,0.5,2002
15725,Jim Jackson,0.469,2002
15729,Mark Jackson,0.405,2002
15732,Mike James,0.381,2002
15734,Antawn Jamison,0.324,2002
15737,Anthony Johnson,0.333,2002
15741,DerMarr Johnson,0.36,2002
15745,Joe Johnson,0.333,2002
15747,Damon Jones,0.371,2002
15748,Eddie Jones,0.39,2002
15749,Jumaine Jones,0.31,2002
15750,Popeye Jones,0.364,2002
15753,Steve Kerr,0.394,2002
15754,Jason Kidd,0.321,2002
15756,Kerry Kittles,0.405,2002
15759,Toni Kukoc,0.31,2002
15761,Raef LaFrentz,0.388,2002
15762,Raef LaFrentz,0.434,2002
15763,Raef LaFrentz,0.305,2002
15764,Trajan Langdon,0.365,2002
15766,Rusty LaRue,0.34,2002
15767,Voshon Lenard,0.371,2002
15769,Rashard Lewis,0.389,2002
15773,Felipe Lopez,0.424,2002
15774,Tyronn Lue,0.447,2002
15779,Corey Maggette,0.331,2002
15781,Dan Majerle,0.336,2002
15782,Karl Malone*,0.36,2002
15785,Shawn Marion,0.393,2002
15787,Donny Marshall,0.5,2002
15788,Donyell Marshall,0.31,2002
15791,Jamal Mashburn,0.366,2002
15792,Anthony Mason,1,2002
15794,Tony Massenburg,1,2002
15795,Walter McCarty,0.394,2002
15800,Tracy McGrady,0.364,2002
15801,Jeff McInnis,0.321,2002
15802,Derrick McKey,0.417,2002
15803,Aaron McKie,0.398,2002
15808,Chris Mihm,0.429,2002
15811,Brad Miller,0.429,2002
15812,Brad Miller,0.5,2002
15813,Brad Miller,0.333,2002
15814,Mike Miller,0.383,2002
15815,Reggie Miller*,0.406,2002
15816,Chris Mills,0.378,2002
15818,Cuttino Mobley,0.395,2002
15822,Mikki Moore,0.5,2002
15825,Alonzo Mourning*,0.333,2002
15826,Troy Murphy,0.333,2002
15827,Lamond Murray,0.424,2002
15828,Tracy Murray,0.385,2002
15831,Lee Nailon,0.5,2002
15833,Steve Nash,0.455,2002
15837,Johnny Newman,0.386,2002
15839,Dirk Nowitzki,0.397,2002
15846,Kevin Ollie,0.5,2002
15847,Kevin Ollie,0.5,2002
15851,Bo Outlaw,0.5,2002
15853,Bo Outlaw,0.5,2002
15857,Scott Padgett,0.434,2002
15858,Milt Palacio,0.317,2002
15859,Milt Palacio,0.353,2002
15861,Tony Parker,0.323,2002
15864,Gary Payton*,0.314,2002
15865,Anthony Peeler,0.392,2002
15868,Wesley Person,0.444,2002
15869,Morris Peterson,0.364,2002
15870,Eric Piatkowski,0.466,2002
15871,Paul Pierce,0.404,2002
15872,Scottie Pippen*,0.305,2002
15875,Terry Porter,0.415,2002
15881,Vladimir Radmanovic,0.42,2002
15888,Michael Redd,0.444,2002
15891,Jason Richardson,0.333,2002
15892,Norm Richardson,0.5,2002
15894,Norm Richardson,0.5,2002
15895,Quentin Richardson,0.381,2002
15897,Isaiah Rider,0.4,2002
15898,Clifford Robinson,0.378,2002
15900,Eddie Robinson,0.4,2002
15901,Glenn Robinson,0.326,2002
15902,Larry Robinson,0.5,2002
15904,Rodney Rogers,0.374,2002
15905,Rodney Rogers,0.35,2002
15906,Rodney Rogers,0.411,2002
15908,Jalen Rose,0.362,2002
15909,Jalen Rose,0.356,2002
15910,Jalen Rose,0.37,2002
15913,Bryon Russell,0.341,2002
15920,Brian Shaw,0.33,2002
15931,Joe Smith,0.667,2002
15933,Steve Smith,0.472,2002
15937,Latrell Sprewell,0.36,2002
15939,John Starks,0.305,2002
15940,Vladimir Stepania,0.5,2002
15943,Bryant Stith,0.353,2002
15944,John Stockton*,0.321,2002
15945,Peja Stojakovic,0.416,2002
15946,Damon Stoudamire,0.353,2002
15947,Erick Strickland,0.385,2002
15949,Rod Strickland,0.308,2002
15951,Bob Sura,0.316,2002
15953,Wally Szczerbiak,0.455,2002
15954,Jason Terry,0.387,2002
15958,Tim Thomas,0.326,2002
15961,Robert Traylor,1,2002
15965,Hedo Turkoglu,0.368,2002
15966,Nick Van,0.34,2002
15967,Nick Van,0.337,2002
15968,Nick Van,0.347,2002
15969,Keith Van,0.345,2002
15971,Jacque Vaughn,0.444,2002
15973,Antoine Walker,0.344,2002
15977,John Wallace,0.385,2002
15978,Rasheed Wallace,0.36,2002
15979,Charlie Ward,0.323,2002
15980,Earl Watson,0.364,2002
15983,Bonzi Wells,0.384,2002
15984,David Wesley,0.332,2002
15987,Chris Whitney,0.406,2002
15989,Alvin Williams,0.321,2002
15995,Shammond Williams,0.373,2002
15996,Walt Williams,0.426,2002
16000,Metta World,0.312,2002
16001,Metta World,0.396,2002
16004,Wang Zhizhi,0.414,2002
16007,Shareef Abdur-Rahim,0.35,2003
16008,Courtney Alexander,0.333,2003
16010,Ray Allen,0.377,2003
16011,Ray Allen,0.395,2003
16012,Ray Allen,0.351,2003
16013,Rafer Alston,0.392,2003
16016,Derek Anderson,0.35,2003
16019,Kenny Anderson,0.5,2003
16020,Shandon Anderson,0.371,2003
16022,Gilbert Arenas,0.348,2003
16024,Darrell Armstrong,0.336,2003
16025,Carlos Arroyo,0.429,2003
16026,Chucky Atkins,0.355,2003
16030,Brent Barry,0.403,2003
16031,Jon Barry,0.407,2003
16033,Mengke Bateer,0.333,2003
16036,Shane Battier,0.398,2003
16038,Raja Bell,0.412,2003
16039,Jonathan Bender,0.358,2003
16041,Travis Best,0.33,2003
16042,Mike Bibby,0.409,2003
16043,Chauncey Billups,0.392,2003
16051,Bruce Bowen,0.441,2003
16053,Earl Boykins,0.377,2003
16057,J.R. Bremer,0.353,2003
16069,Rick Brunson,0.667,2003
16070,Kobe Bryant,0.383,2003
16077,Caron Butler,0.318,2003
16080,Marcus Camby,0.4,2003
16086,Vince Carter,0.344,2003
16087,Sam Cassell,0.362,2003
16090,Calbert Cheaney,0.4,2003
16092,Doug Christie,0.395,2003
16095,Mateen Cleaves,1,2003
16096,Derrick Coleman,0.328,2003
16103,Chris Crawford,0.333,2003
16104,Jamal Crawford,0.355,2003
16105,Austin Croshere,0.391,2003
16106,John Crotty,0.308,2003
16110,Antonio Daniels,0.305,2003
16112,Baron Davis,0.35,2003
16115,Hubert Davis,0.333,2003
16116,Ricky Davis,0.363,2003
16118,Tony Delk,0.395,2003
16119,Dan Dickau,0.361,2003
16120,Michael Dickerson,0.364,2003
16125,Keyon Dooling,0.36,2003
16126,Bryce Drew,0.429,2003
16127,Predrag Drobnjak,0.353,2003
16130,Mike Dunleavy,0.347,2003
16131,Howard Eisley,0.389,2003
16136,Danny Ferry,0.35,2003
16137,Michael Finley,0.37,2003
16138,Derek Fisher,0.401,2003
16146,Rick Fox,0.375,2003
16148,Steve Francis,0.354,2003
16152,Pat Garrity,0.396,2003
16154,Devean George,0.371,2003
16155,Kendall Gill,0.322,2003
16156,Manu Ginobili,0.345,2003
16157,Gordan Giricek,0.341,2003
16158,Gordan Giricek,0.354,2003
16159,Gordan Giricek,0.328,2003
16160,Dion Glover,0.354,2003
16161,Anthony Goldwire,0.333,2003
16163,Anthony Goldwire,1,2003
16165,Drew Gooden,0.304,2003
16170,Eddie Griffin,0.333,2003
16177,Anfernee Hardaway,0.356,2003
16178,Tim Hardaway,0.355,2003
16179,Matt Harpring,0.413,2003
16180,Adam Harrington,0.357,2003
16181,Adam Harrington,0.333,2003
16182,Adam Harrington,0.364,2003
16186,Lucious Harris,0.346,2003
16189,Trenton Hassell,0.325,2003
16191,Juaquin Hawkins,0.417,2003
16202,Allan Houston,0.396,2003
16203,Juwan Howard,0.5,2003
16204,Troy Hudson,0.365,2003
16206,Larry Hughes,0.367,2003
16210,Lindsey Hunter,0.318,2003
16214,Bobby Jackson,0.379,2003
16218,Jim Jackson,0.451,2003
16219,Marc Jackson,1,2003
16221,Stephen Jackson,0.32,2003
16222,Casey Jacobsen,0.315,2003
16225,Antawn Jamison,0.311,2003
16226,Marko Jaric,0.319,2003
16227,Chris Jefferies,0.333,2003
16229,Jared Jeffries,0.5,2003
16230,Anthony Johnson,0.371,2003
16233,Joe Johnson,0.366,2003
16235,Damon Jones,0.364,2003
16236,Eddie Jones,0.407,2003
16238,Jumaine Jones,0.354,2003
16242,Steve Kerr,0.395,2003
16243,Jason Kidd,0.341,2003
16244,Andrei Kirilenko,0.325,2003
16245,Kerry Kittles,0.356,2003
16248,Toni Kukoc,0.361,2003
16250,Raef LaFrentz,0.405,2003
16253,Voshon Lenard,0.365,2003
16254,Rashard Lewis,0.346,2003
16256,Art Long,0.667,2003
16257,Art Long,1,2003
16258,Art Long,0.5,2003
16260,Tyronn Lue,0.341,2003
16261,George Lynch,0.354,2003
16265,Corey Maggette,0.35,2003
16268,Matt Maloney,0.333,2003
16269,Danny Manning,0.375,2003
16270,Stephon Marbury,0.301,2003
16271,Shawn Marion,0.387,2003
16274,Donyell Marshall,0.379,2003
16276,Jamal Mashburn,0.389,2003
16281,Roger Mason,0.333,2003
16283,Walter McCarty,0.367,2003
16286,Tracy McGrady,0.386,2003
16288,Aaron McKie,0.33,2003
16294,Brad Miller,0.313,2003
16295,Mike Miller,0.363,2003
16296,Mike Miller,0.34,2003
16297,Mike Miller,0.5,2003
16298,Reggie Miller*,0.355,2003
16300,Yao Ming*,0.5,2003
16301,Cuttino Mobley,0.352,2003
16318,Steve Nash,0.413,2003
16320,Ira Newble,0.381,2003
16322,Dirk Nowitzki,0.379,2003
16323,Jermaine O'Neal,0.333,2003
16326,Lamar Odom,0.326,2003
16327,Mehmet Okur,0.339,2003
16329,Kevin Ollie,0.333,2003
16331,Kevin Ollie,1,2003
16338,Scott Padgett,0.338,2003
16341,Smush Parker,0.322,2003
16342,Tony Parker,0.337,2003
16343,Cherokee Parks,0.5,2003
16348,Anthony Peeler,0.41,2003
16349,Wesley Person,0.433,2003
16350,Morris Peterson,0.337,2003
16351,Eric Piatkowski,0.398,2003
16352,Paul Pierce,0.302,2003
16355,James Posey,0.306,2003
16357,James Posey,0.326,2003
16360,Tayshaun Prince,0.426,2003
16362,Vladimir Radmanovic,0.355,2003
16363,Igor Rakocevic,0.417,2003
16367,Michael Redd,0.438,2003
16369,Efthimi Rentzias,0.5,2003
16370,Glen Rice,0.398,2003
16371,Jason Richardson,0.368,2003
16372,Quentin Richardson,0.308,2003
16374,Clifford Robinson,0.336,2003
16377,Glenn Robinson,0.342,2003
16378,Rodney Rogers,0.333,2003
16380,Jalen Rose,0.37,2003
16381,Malik Rose,0.4,2003
16384,Bryon Russell,0.329,2003
16385,Arvydas Sabonis*,0.5,2003
16386,John Salmons,0.323,2003
16395,Brian Scalabrine,0.359,2003
16397,Brian Shaw,0.349,2003
16405,Steve Smith,0.331,2003
16407,Latrell Sprewell,0.372,2003
16410,DeShawn Stevenson,0.333,2003
16412,John Stockton*,0.363,2003
16413,Peja Stojakovic,0.382,2003
16414,Damon Stoudamire,0.386,2003
16416,Erick Strickland,0.388,2003
16420,Bob Sura,0.329,2003
16422,Wally Szczerbiak,0.421,2003
16424,Jason Terry,0.371,2003
16429,Kurt Thomas,0.667,2003
16430,Tim Thomas,0.366,2003
16432,Oscar Torres,0.538,2003
16433,Robert Traylor,0.333,2003
16435,Jeff Trepagnier,0.5,2003
16439,Hedo Turkoglu,0.372,2003
16440,Nick Van,0.378,2003
16441,Keith Van,0.369,2003
16444,Dajuan Wagner,0.316,2003
16445,Antoine Walker,0.323,2003
16449,Rasheed Wallace,0.358,2003
16450,Charlie Ward,0.378,2003
16451,Earl Watson,0.341,2003
16456,David Wesley,0.424,2003
16459,Chris Whitney,0.305,2003
16460,Chris Whitney,0.336,2003
16464,Mike Wilks,0.353,2003
16467,Alvin Williams,0.329,2003
16469,Eric Williams,0.336,2003
16470,Frank Williams,0.375,2003
16471,Jason Williams,0.354,2003
16472,Jay Williams,0.322,2003
16476,Shammond Williams,0.356,2003
16477,Shammond Williams,0.352,2003
16478,Shammond Williams,0.363,2003
16479,Walt Williams,0.374,2003
16483,Loren Woods,0.333,2003
16484,Qyntel Woods,0.333,2003
16485,Metta World,0.336,2003
16488,Wang Zhizhi,0.34,2003
16492,Shareef Abdur-Rahim,0.364,2004
16494,Ray Allen,0.392,2004
16495,Rafer Alston,0.371,2004
16497,Derek Anderson,0.305,2004
16500,Carmelo Anthony,0.322,2004
16505,Gilbert Arenas,0.375,2004
16506,Brandon Armstrong,0.365,2004
16507,Darrell Armstrong,0.315,2004
16508,Carlos Arroyo,0.325,2004
16509,Chucky Atkins,0.336,2004
16510,Chucky Atkins,0.323,2004
16511,Chucky Atkins,0.351,2004
16513,Vin Baker,0.333,2004
16515,Vin Baker,0.5,2004
16516,Marcus Banks,0.314,2004
16517,Leandro Barbosa,0.395,2004
16520,Brent Barry,0.452,2004
16521,Jon Barry,0.37,2004
16524,Tony Battie,1,2004
16526,Shane Battier,0.349,2004
16527,Lonny Baxter,0.333,2004
16528,Lonny Baxter,1,2004
16532,Raja Bell,0.373,2004
16534,Jonathan Bender,0.409,2004
16536,Mike Bibby,0.392,2004
16537,Chauncey Billups,0.388,2004
16538,Steve Blake,0.371,2004
16543,Keith Bogans,0.358,2004
16547,Chris Bosh,0.357,2004
16549,Bruce Bowen,0.363,2004
16551,Earl Boykins,0.322,2004
16563,Jamison Brewer,0.357,2004
16567,Kedrick Brown,0.384,2004
16568,Kedrick Brown,0.375,2004
16569,Kedrick Brown,0.388,2004
16570,Kwame Brown,0.5,2004
16573,Rick Brunson,0.478,2004
16575,Rick Brunson,0.478,2004
16576,Kobe Bryant,0.327,2004
16580,Mitchell Butler,0.367,2004
16581,Rasual Butler,0.463,2004
16585,Brian Cardinal,0.444,2004
16586,Matt Carroll,0.333,2004
16587,Matt Carroll,0.333,2004
16590,Maurice Carter,0.364,2004
16591,Maurice Carter,0.333,2004
16592,Maurice Carter,0.375,2004
16593,Vince Carter,0.383,2004
16594,Sam Cassell,0.398,2004
16598,Doug Christie,0.345,2004
16609,Chris Crawford,0.389,2004
16610,Jamal Crawford,0.317,2004
16611,Austin Croshere,0.389,2004
16612,Eddy Curry,1,2004
16616,Antonio Daniels,0.362,2004
16617,Marquis Daniels,0.306,2004
16621,Baron Davis,0.321,2004
16627,Ricky Davis,0.371,2004
16628,Ricky Davis,0.354,2004
16629,Ricky Davis,0.38,2004
16631,Tony Delk,0.303,2004
16634,Dan Dickau,0.333,2004
16636,Dan Dickau,0.35,2004
16646,Predrag Drobnjak,0.306,2004
16648,Mike Dunleavy,0.37,2004
16649,Ronald Dupree,0.444,2004
16651,Howard Eisley,0.319,2004
16652,Howard Eisley,0.329,2004
16653,Howard Eisley,0.308,2004
16657,Desmond Ferguson,0.375,2004
16658,Michael Finley,0.405,2004
16668,Richie Frahm,0.37,2004
16677,Devean George,0.349,2004
16678,Eddie Gill,0.375,2004
16680,Manu Ginobili,0.359,2004
16681,Gordan Giricek,0.395,2004
16682,Gordan Giricek,0.407,2004
16683,Gordan Giricek,0.359,2004
16684,Dion Glover,0.336,2004
16685,Dion Glover,0.343,2004
16688,Anthony Goldwire,0.333,2004
16694,Willie Green,0.311,2004
16695,Adrian Griffin,0.5,2004
16698,Tom Gugliotta,0.333,2004
16699,Marcus Haislip,0.5,2004
16700,Darvin Ham,0.5,2004
16705,Anfernee Hardaway,0.38,2004
16706,Anfernee Hardaway,0.4,2004
16707,Anfernee Hardaway,0.364,2004
16711,Lucious Harris,0.376,2004
16717,Trenton Hassell,0.308,2004
16718,Jarvis Hayes,0.305,2004
16724,Kirk Hinrich,0.39,2004
16725,Fred Hoiberg,0.442,2004
16726,Robert Horry,0.38,2004
16727,Eddie House,0.375,2004
16728,Allan Houston,0.431,2004
16729,Josh Howard,0.303,2004
16731,Troy Hudson,0.403,2004
16732,Larry Hughes,0.341,2004
16739,Bobby Jackson,0.37,2004
16740,Jim Jackson,0.4,2004
16743,Stephen Jackson,0.34,2004
16744,Casey Jacobsen,0.417,2004
16747,Mike James,0.377,2004
16748,Mike James,0.381,2004
16749,Mike James,0.364,2004
16750,Antawn Jamison,0.4,2004
16751,Marko Jaric,0.34,2004
16752,Chris Jefferies,0.405,2004
16753,Chris Jefferies,0.333,2004
16754,Chris Jefferies,0.41,2004
16755,Richard Jefferson,0.364,2004
16758,Anthony Johnson,0.336,2004
16760,DerMarr Johnson,0.361,2004
16762,Joe Johnson,0.305,2004
16765,Damon Jones,0.359,2004
16766,Eddie Jones,0.37,2004
16767,Fred Jones,0.303,2004
16772,Jason Kapono,0.477,2004
16773,Jason Kidd,0.321,2004
16774,Andrei Kirilenko,0.338,2004
16775,Kerry Kittles,0.351,2004
16779,Brevin Knight,0.333,2004
16780,Kyle Korver,0.391,2004
16786,Dan Langhi,0.5,2004
16788,Dan Langhi,0.5,2004
16789,Rusty LaRue,1,2004
16790,Voshon Lenard,0.367,2004
16791,Quincy Lewis,0.4,2004
16792,Rashard Lewis,0.376,2004
16795,Tyronn Lue,0.383,2004
16796,George Lynch,0.309,2004
16798,Corey Maggette,0.329,2004
16801,Stephon Marbury,0.318,2004
16802,Stephon Marbury,0.314,2004
16803,Stephon Marbury,0.321,2004
16804,Shawn Marion,0.34,2004
16805,Donyell Marshall,0.403,2004
16806,Donyell Marshall,0.407,2004
16807,Donyell Marshall,0.403,2004
16812,Roger Mason,0.333,2004
16814,Roger Mason,0.364,2004
16816,Walter McCarty,0.374,2004
16822,Tracy McGrady,0.339,2004
16823,Jeff McInnis,0.362,2004
16824,Jeff McInnis,0.319,2004
16825,Jeff McInnis,0.388,2004
16826,Aaron McKie,0.436,2004
16838,Brad Miller,0.316,2004
16839,Mike Miller,0.372,2004
16841,Reggie Miller*,0.401,2004
16843,Cuttino Mobley,0.39,2004
16853,Lamond Murray,0.35,2004
16855,Tracy Murray,0.4,2004
16860,Bostjan Nachbar,0.365,2004
16865,Eduardo Najera,0.5,2004
16866,Steve Nash,0.405,2004
16869,Moochie Norris,0.345,2004
16870,Moochie Norris,0.348,2004
16871,Moochie Norris,0.343,2004
16872,Dirk Nowitzki,0.341,2004
16877,Mehmet Okur,0.375,2004
16878,Kevin Ollie,0.444,2004
16888,Scott Padgett,0.431,2004
16890,Jannero Pargo,0.355,2004
16891,Jannero Pargo,0.5,2004
16893,Jannero Pargo,0.377,2004
16894,Tony Parker,0.312,2004
16898,Gary Payton*,0.333,2004
16899,Anthony Peeler,0.482,2004
16901,Kirk Penney,0.333,2004
16903,Wesley Person,0.399,2004
16905,Wesley Person,0.474,2004
16906,Wesley Person,0.421,2004
16907,Morris Peterson,0.371,2004
16908,Eric Piatkowski,0.352,2004
16910,Mickael Pietrus,0.333,2004
16916,James Posey,0.386,2004
16918,Tayshaun Prince,0.363,2004
16922,Vladimir Radmanovic,0.371,2004
16930,Michael Redd,0.35,2004
16933,Quentin Richardson,0.352,2004
16934,Luke Ridnour,0.338,2004
16935,Clifford Robinson,0.357,2004
16937,Glenn Robinson,0.34,2004
16938,Rodney Rogers,0.329,2004
16942,Jalen Rose,0.342,2004
16943,Jalen Rose,0.426,2004
16944,Jalen Rose,0.311,2004
16947,Kareem Rush,0.348,2004
16948,Bryon Russell,0.384,2004
16949,John Salmons,0.34,2004
16957,Tamar Slay,0.333,2004
16961,Steve Smith,0.402,2004
16962,Theron Smith,0.5,2004
16965,Latrell Sprewell,0.331,2004
16966,Jerry Stackhouse,0.354,2004
16974,Peja Stojakovic,0.433,2004
16975,Damon Stoudamire,0.365,2004
16977,Erick Strickland,0.439,2004
16979,Rod Strickland,0.303,2004
16989,Wally Szczerbiak,0.435,2004
16991,Jason Terry,0.347,2004
16995,Tim Thomas,0.376,2004
16996,Tim Thomas,0.362,2004
16997,Tim Thomas,0.406,2004
16998,Jamaal Tinsley,0.372,2004
16999,Robert Traylor,0.4,2004
17001,Jeff Trepagnier,0.5,2004
17007,Hedo Turkoglu,0.419,2004
17009,Nick Van,0.307,2004
17010,Keith Van,0.399,2004
17011,Keith Van,0.373,2004
17012,Keith Van,0.458,2004
17016,Dwyane Wade,0.302,2004
17017,Dajuan Wagner,0.36,2004
17022,John Wallace,0.385,2004
17023,Rasheed Wallace,0.331,2004
17024,Rasheed Wallace,0.341,2004
17026,Rasheed Wallace,0.319,2004
17027,Luke Walton,0.333,2004
17028,Charlie Ward,0.408,2004
17029,Charlie Ward,0.428,2004
17030,Charlie Ward,0.368,2004
17036,Bonzi Wells,0.319,2004
17038,Bonzi Wells,0.344,2004
17039,Jiri Welsch,0.381,2004
17040,David Wesley,0.323,2004
17045,Rodney White,0.379,2004
17046,Chris Whitney,0.444,2004
17048,Mike Wilks,0.6,2004
17049,Aaron Williams,0.333,2004
17052,Eric Williams,0.344,2004
17055,Jason Williams,0.33,2004
17060,Scott Williams,0.667,2004
17061,Scott Williams,1,2004
17064,Shammond Williams,0.338,2004
17069,Qyntel Woods,0.345,2004
17070,Metta World,0.31,2004
17076,Shareef Abdur-Rahim,0.385,2005
17077,Cory Alexander,0.421,2005
17081,Ray Allen,0.376,2005
17082,Tony Allen,0.387,2005
17083,Rafer Alston,0.357,2005
17085,Derek Anderson,0.384,2005
17086,Kenny Anderson,0.462,2005
17087,Kenny Anderson,0.462,2005
17093,Rafael Araujo,0.333,2005
17094,Gilbert Arenas,0.365,2005
17100,Carlos Arroyo,0.389,2005
17102,Chucky Atkins,0.387,2005
17110,Marcus Banks,0.356,2005
17111,Leandro Barbosa,0.367,2005
17115,Andre Barrett,0.333,2005
17116,Brent Barry,0.357,2005
17117,Jon Barry,0.43,2005
17118,Jon Barry,0.344,2005
17119,Jon Barry,0.451,2005
17121,Shane Battier,0.395,2005
17123,Raja Bell,0.403,2005
17125,Travis Best,0.306,2005
17126,Mike Bibby,0.36,2005
17128,Chauncey Billups,0.426,2005
17129,Steve Blake,0.387,2005
17131,Tony Bobbitt,0.5,2005
17132,Keith Bogans,0.329,2005
17133,Matt Bonner,0.424,2005
17140,Bruce Bowen,0.403,2005
17141,Ryan Bowen,0.5,2005
17142,Earl Boykins,0.337,2005
17152,Damone Brown,0.364,2005
17153,Devin Brown,0.372,2005
17157,Tierre Brown,0.361,2005
17158,Rick Brunson,0.369,2005
17159,Kobe Bryant,0.339,2005
17160,Greg Buckner,0.405,2005
17161,Rodney Buford,0.315,2005
17163,Caron Butler,0.304,2005
17165,Rasual Butler,0.373,2005
17166,Zarko Cabarkapa,0.361,2005
17168,Zarko Cabarkapa,0.361,2005
17173,Brian Cardinal,0.352,2005
17175,Matt Carroll,0.333,2005
17177,Vince Carter,0.406,2005
17178,Vince Carter,0.322,2005
17179,Vince Carter,0.425,2005
17194,Jason Collier,0.429,2005
17196,Jason Collins,0.333,2005
17198,Brian Cook,0.392,2005
17200,Jamal Crawford,0.361,2005
17207,Erik Daniels,0.5,2005
17210,Baron Davis,0.333,2005
17211,Baron Davis,0.321,2005
17212,Baron Davis,0.341,2005
17216,Josh Davis,0.358,2005
17217,Ricky Davis,0.339,2005
17220,Tony Delk,0.356,2005
17223,Dan Dickau,0.347,2005
17224,Dan Dickau,0.333,2005
17225,Dan Dickau,0.347,2005
17226,Kaniel Dickens,0.333,2005
17229,Juan Dixon,0.327,2005
17232,Predrag Drobnjak,0.352,2005
17233,Chris Duhon,0.355,2005
17234,Tim Duncan,0.333,2005
17235,Mike Dunleavy,0.388,2005
17236,Ronald Dupree,0.5,2005
